name,category_code,country_code,founded_year,funding_total_usd,funding_rounds,status
SafetyWeb,enterprise,USA,2009.0,8750000.0,2,acquired
The Echo Nest,music,USA,2005.0,25609989.0,4,operating
Akvo,cleantech,NLD,2008.0,2444718.0,4,operating
Oxagen,biotech,GBR,1997.0,26700000.0,1,operating
Zokem,mobile,FIN,2008.0,2388400.0,1,acquired
SantoSolve,biotech,NOR,,12500000.0,2,operating
Nival,games_video,RUS,1996.0,18000000.0,3,operating
Bubbly,mobile,SGP,2005.0,45000000.0,5,operating
Thumbtack,web,USA,2008.0,18200000.0,3,operating
Quinnova Pharmaceuticals,biotech,USA,2003.0,17400000.0,1,operating
Amonix,cleantech,USA,1989.0,169400000.0,2,operating
SustainX,cleantech,USA,2007.0,24000000.0,3,operating
ReaMetrix,biotech,USA,2003.0,2100000.0,1,operating
BeInSync,network_hosting,ISR,2004.0,8000000.0,2,acquired
Calibra Medical,biotech,USA,2004.0,19800000.0,4,acquired
Oxford Immunotec,medical,GBR,2002.0,106550011.0,4,ipo
Beacon Power,cleantech,USA,1997.0,24000000.0,1,ipo
Phoenix Technologies,software,USA,1979.0,20300000.0,1,acquired
Fina Technologies,analytics,USA,2008.0,4500000.0,1,operating
CloudFlare,enterprise,USA,2009.0,22050000.0,2,operating
Nirvanix,enterprise,USA,2007.0,70000000.0,5,closed
MarginLeft,web,USA,2007.0,13300.0,2,closed
Zemanta,web,GBR,2007.0,7350000.0,5,operating
Sport Ngin,software,USA,2008.0,9500000.0,3,operating
Perfect Market,software,USA,2007.0,30600000.0,3,operating
iYogi,hardware,USA,2006.0,57600000.0,4,operating
Greendizer,enterprise,FRA,2009.0,696300.0,1,operating
iovation,security,USA,2004.0,15000000.0,1,operating
InternetVista,software,BEL,2002.0,213000.0,1,operating
SemiSouth Laboratories,semiconductor,USA,2000.0,39000000.0,4,closed
Barnes & Noble,ecommerce,USA,1917.0,300000000.0,1,ipo
WebMarketing Group,advertising,GBR,2000.0,825800.0,2,operating
Pronota,biotech,BEL,2004.0,34535600.0,8,operating
In Motion Technology,mobile,CAN,2002.0,5639000.0,2,operating
Xigen,biotech,CHE,2002.0,41000000.0,2,operating
EraGen Biosciences,biotech,USA,1994.0,12000000.0,1,acquired
TriVascular,medical,USA,1998.0,255000000.0,5,operating
Kreatech Diagnostics,biotech,NLD,,5700000.0,2,acquired
Pivot3,hardware,USA,2003.0,112437500.0,9,operating
EndoGastric Solutions,medical,USA,2002.0,125250914.0,11,operating
eCommera,software,GBR,2007.0,10410000.0,2,operating
Hematris Wound Care,biotech,DEU,,3000000.0,1,closed
Neos Therapeutics,biotech,USA,,37654505.0,2,operating
Babelway,enterprise,BEL,2007.0,854343.0,1,operating
Biosystem Development,biotech,USA,2002.0,3978000.0,4,acquired
Utility and Environmental Solutions,cleantech,GBR,,658000.0,1,operating
Terapio,biotech,USA,2005.0,6700000.0,2,operating
Wireless Tech,public_relations,USA,2006.0,1250000.0,1,operating
Heliatek,cleantech,DEU,2006.0,27000000.0,1,operating
Working Equity,other,USA,,5000000.0,1,closed
ELARA Pharmaceuticals,biotech,DEU,2006.0,6910000.0,1,operating
Calhoun Vision,medical,USA,1999.0,22390917.0,3,operating
"University of California, San Francisco",education,USA,,9450000.0,1,operating
Totsy,ecommerce,USA,2009.0,52223204.0,3,operating
RadiumOne,advertising,USA,2009.0,33500000.0,3,operating
CyrusOne,network_hosting,USA,2000.0,150000000.0,1,acquired
Crescendo Bioscience,biotech,USA,2002.0,129000000.0,5,operating
BAE Systems,manufacturing,USA,1999.0,83700000.0,2,operating
LoraxAg,cleantech,USA,,4500000.0,1,closed
Horizon Data Center Solutions,consulting,USA,2007.0,18652584.0,3,operating
Lumexis,games_video,USA,2003.0,15000000.0,2,operating
Covagen,biotech,CHE,2007.0,87700000.0,4,operating
Bango,mobile,GBR,1999.0,10200000.0,1,ipo
CompuPay,software,USA,1980.0,20000000.0,1,operating
Vive Nano,nanotech,CAN,,3800000.0,1,operating
Worldly Developments,software,USA,2009.0,800000.0,2,operating
Conecta 2,consulting,USA,2012.0,15000.0,1,closed
Glassdoor,web,USA,2007.0,91500000.0,5,operating
Corona Labs,mobile,USA,2008.0,3000000.0,3,operating
Akonni Biosystems,biotech,USA,,10327919.0,3,operating
Diamond Microwave Devices,semiconductor,GBR,2006.0,2160000.0,1,operating
KartMe,web,USA,,185000.0,1,operating
Xirrus,mobile,USA,2004.0,95850000.0,5,operating
Hepa Wash,medical,DEU,2005.0,7360000.0,2,operating
Nano ePrint,hardware,GBR,2006.0,963000.0,1,closed
Makoondi,web,ESP,2009.0,29728.0,1,operating
Intelliject,biotech,USA,2010.0,15000000.0,1,operating
Sanswire,hardware,USA,2002.0,1225000.0,2,ipo
Molecular Detection,biotech,USA,2007.0,8100000.0,3,operating
ThermalTherapeuticSystems,medical,USA,2006.0,3508462.0,2,closed
Branders.com,ecommerce,USA,1999.0,5448993.0,2,operating
ShopIgniter,social,USA,2009.0,11000000.0,2,operating
Contour Semiconductor,semiconductor,USA,,23999888.0,2,operating
Zigmo,web,USA,2008.0,5000000.0,2,operating
Broadband Voice,network_hosting,USA,2006.0,80000.0,1,operating
Bramasol,software,USA,2003.0,7000000.0,8,operating
Active Implants,biotech,USA,2004.0,86131666.0,9,operating
ACS Global,biotech,USA,,3162000.0,2,ipo
CaptiveMotion,games_video,USA,2006.0,500000.0,1,operating
Next 1 Interactive,news,USA,2005.0,1140000.0,1,operating
Streyner,web,USA,2009.0,13000.0,1,operating
Vokle,messaging,USA,2008.0,767000.0,1,operating
PTC Therapeutics,biotech,USA,1998.0,177100000.0,7,ipo
ki work,network_hosting,GBR,2003.0,761409.0,1,operating
VisibleGains,messaging,USA,2010.0,2500000.0,2,operating
Cedar Point Communications,enterprise,DEU,2000.0,17000000.0,2,acquired
Panraven,travel,USA,2005.0,2700000.0,1,operating
Laser Light Engines,manufacturing,USA,2008.0,34500000.0,5,operating
Pressflip,web,USA,2007.0,110000.0,1,closed
ZEFR,enterprise,USA,2009.0,28927919.0,5,operating
Digicompanion,software,FRA,2006.0,2290000.0,1,closed
ThinAir Wireless,software,USA,2004.0,108000.0,1,operating
Boundless Network,advertising,USA,2005.0,9000000.0,3,operating
Complex Media,games_video,USA,2002.0,39533695.0,3,operating
Solaria,cleantech,USA,1963.0,102000000.0,3,operating
GlassPoint Solar,cleantech,USA,2008.0,33736464.0,5,operating
Kalypto Medical,medical,USA,2006.0,8375000.0,1,operating
Clario Medical Imaging,software,USA,2005.0,6343501.0,4,operating
Game Trust,software,USA,2002.0,9000000.0,2,acquired
Open Labs,music,USA,,2100000.0,1,operating
Blade Games World,games_video,USA,2004.0,5926462.0,2,closed
Ecosia,search,DEU,2009.0,21471.0,1,operating
GENBAND,network_hosting,USA,1999.0,394462863.0,5,operating
Burstly,analytics,USA,2009.0,7300000.0,2,operating
Quantum Group,health,USA,1995.0,30000.0,1,operating
Mesh Systems,software,USA,2005.0,2700000.0,2,operating
Parabel,cleantech,USA,2006.0,3000000.0,1,operating
KLD Energy Technologies,cleantech,USA,2008.0,14521878.0,7,operating
Curetis,biotech,DEU,2007.0,49564920.0,4,operating
Movetis,biotech,BEL,2006.0,191229400.0,2,acquired
AIKO Biotechnology,biotech,USA,2006.0,850000.0,1,operating
Teladoc,health,USA,2002.0,46600004.0,4,operating
Soundtracker,music,USA,2008.0,2200000.0,3,operating
Horizon Wind Energy,cleantech,USA,1998.0,318000000.0,2,acquired
CRS Reprocessing Services,manufacturing,USA,,12000000.0,1,operating
Epic Production Technologies,games_video,USA,2008.0,1500000.0,1,closed
TPI Composites,cleantech,USA,,26000000.0,1,operating
Apnex Medical,medical,USA,2006.0,44000000.0,3,closed
OraMetrix,other,USA,1998.0,15274169.0,4,operating
RealBio Technology,biotech,USA,2009.0,1609750.0,2,operating
Datacraft Solutions,software,USA,2002.0,4000000.0,1,operating
"RetailMeNot, Inc.",web,USA,2007.0,299500000.0,5,acquired
HistoRx,biotech,USA,2004.0,5760546.0,2,acquired
Rezolve,finance,USA,2007.0,500000.0,1,operating
ParkWhiz,software,USA,2006.0,2000000.0,1,operating
SurIDx,software,USA,2006.0,3870500.0,2,operating
eASIC,semiconductor,USA,1999.0,130616000.0,8,operating
Tower Vision,network_hosting,IND,,300000000.0,1,operating
Movik Networks,mobile,USA,2006.0,44000000.0,4,operating
Numonyx,semiconductor,CHE,2008.0,150000000.0,1,acquired
Genesis Networks,network_hosting,USA,2002.0,22165091.0,10,acquired
Directworks,enterprise,USA,,2000000.0,1,operating
Access Northeast,network_hosting,USA,1999.0,1999998.0,1,acquired
Las Vegas From Home.com Entertainment,games_video,CAN,,713550.0,1,operating
Wortal,web,USA,2006.0,2000000.0,2,operating
PurposeEnergy,cleantech,USA,2007.0,1816952.0,3,operating
M86 Security,security,USA,1995.0,14876523.0,2,acquired
XATA,software,USA,1985.0,30000000.0,1,ipo
Mimoco,hardware,USA,2005.0,1500000.0,3,operating
Grocio,web,USA,2007.0,1375000.0,3,operating
Reflect Systems,software,USA,2001.0,9000000.0,1,operating
Red Bend Software,mobile,USA,1999.0,20000000.0,2,operating
Dwolla,software,USA,2008.0,22805000.0,5,operating
Scrybe,enterprise,USA,2007.0,1309000.0,3,operating
Collaborative Software Initiative,enterprise,USA,2007.0,5263456.0,3,operating
OrangeSlyce,web,USA,2009.0,12000.0,2,operating
Volantis Systems,software,GBR,2000.0,7500000.0,1,acquired
uchoose,web,IRL,2007.0,1395439.0,2,operating
Dartfish,web,CHE,1999.0,3500000.0,1,operating
Livefyre,enterprise,USA,2009.0,20300000.0,3,operating
Wombat Security Technologies,software,USA,2008.0,815000.0,1,operating
Realtime Worlds,games_video,GBR,2002.0,82750000.0,3,operating
Advanced Cell Technology,biotech,USA,2007.0,27777000.0,2,operating
Terra Green Energy,cleantech,USA,2009.0,80000.0,1,operating
Just Between Friends,ecommerce,USA,1997.0,1065500.0,2,operating
Tetragenetics,biotech,USA,2004.0,3466539.0,3,operating
Polyera,semiconductor,USA,2005.0,29640000.0,3,operating
Telecoast Communications,network_hosting,USA,,300000.0,1,closed
Nuforce,hardware,USA,2005.0,1876620.0,2,operating
WellAWARE Systems,biotech,USA,2000.0,10810000.0,3,acquired
Berkeley Design Automation,software,USA,2001.0,20250000.0,3,operating
Algenol Biofuel,cleantech,RUS,2006.0,25000000.0,1,operating
Clearfuels Technology,cleantech,USA,1998.0,23000000.0,1,operating
ZeaChem,cleantech,USA,2002.0,44000000.0,2,operating
SiC Processing,semiconductor,DEU,,1770000.0,1,operating
Metabolon,biotech,USA,2000.0,27100000.0,3,operating
Aniboom,games_video,ISR,2006.0,14500000.0,2,operating
Svelte Medical Systems,medical,USA,2007.0,63288621.0,6,operating
Traackr,social,USA,2008.0,2466995.0,3,operating
BMRW & Associates,social,USA,2009.0,874687.0,3,operating
Penthera Partners,mobile,USA,2007.0,7800000.0,4,operating
CouchOne,software,USA,2009.0,2000000.0,1,closed
Therasis,biotech,USA,,12000000.0,1,closed
Micronotes,analytics,USA,2008.0,301076.0,1,operating
LayerBoom,network_hosting,CAN,2009.0,200000.0,1,acquired
DNA Games,games_video,USA,2009.0,2000000.0,2,acquired
ExSafe,software,IRL,2006.0,1200000.0,1,operating
itzbig,search,USA,2006.0,4000000.0,1,closed
LabNow,biotech,USA,,34605000.0,3,operating
Design Clinicals,software,USA,2007.0,432299.0,1,operating
Five Star Technologies,other,USA,1999.0,13222860.0,3,closed
Perillon Software,software,USA,2005.0,1325000.0,3,operating
Alternative Green Technologies,cleantech,USA,1987.0,10000.0,1,closed
TransMedics,medical,USA,1998.0,137173982.0,7,operating
Raser Technologies,cleantech,USA,2003.0,30000000.0,1,ipo
Tigerlily,advertising,FRA,2010.0,1300000.0,1,operating
Movitas Mobile,mobile,USA,,3000000.0,1,operating
Medius,software,SWE,,3693500.0,1,closed
Axenic Dental,medical,USA,,3444598.0,2,operating
Clarity Health Services,ecommerce,USA,2007.0,11219390.0,2,operating
Yunait,web,ESP,2009.0,2894000.0,1,operating
Dashwire,mobile,USA,2006.0,5056559.0,3,acquired
FanGager (MyBrandz),web,USA,2009.0,400000.0,1,operating
Myriant Technologies,biotech,USA,2005.0,110000000.0,2,operating
Vivid Logic,games_video,USA,1999.0,5999997.0,2,acquired
Nautilus Neurosciences,biotech,USA,2009.0,42755532.0,3,operating
Solar Nation,cleantech,USA,,2000000.0,1,operating
Moonshado,messaging,USA,2007.0,300000.0,2,operating
Nexidia,analytics,USA,2000.0,38982526.0,4,operating
MC10,health,USA,2008.0,40658131.0,6,operating
CloudShare,enterprise,USA,2007.0,20000000.0,2,operating
Mobile Armor,security,USA,2002.0,9000000.0,4,acquired
Acousticeye,cleantech,NLD,2006.0,13000000.0,3,operating
AdHack,advertising,CAN,2008.0,81874.0,1,operating
Crisp,other,USA,2008.0,25000.0,2,operating
Pfenex,biotech,USA,2009.0,24000000.0,1,operating
Media Convergence Group,news,USA,,3200000.0,3,operating
Internet Gold - Golden Lines,network_hosting,ISR,1992.0,79000000.0,1,ipo
Palisade Systems,enterprise,USA,1996.0,6582502.0,3,acquired
Morvus Technology,biotech,GBR,2004.0,3300000.0,1,operating
Personal Factory,manufacturing,ITA,2004.0,4532040.0,2,operating
EnergySavvy.com,software,USA,2008.0,5943058.0,5,operating
eXperticity,software,USA,2005.0,2700000.0,1,operating
Fuecotech,cleantech,USA,2009.0,21038087.0,2,operating
Atomic Moguls,web,USA,2007.0,1050000.0,1,operating
HipChat,messaging,USA,2009.0,100000.0,1,acquired
Novus Energy,cleantech,USA,,14878676.0,1,operating
Quickfilter Technologies,semiconductor,USA,2003.0,1678446.0,1,operating
Addoway,ecommerce,USA,2010.0,50000.0,1,operating
Tatara Systems,mobile,USA,2001.0,33000000.0,5,acquired
CritiTech,biotech,USA,,5233000.0,3,operating
Overinteractive Media,web,CAN,2008.0,138533.0,1,operating
DataRose,software,USA,2006.0,100000.0,1,closed
SuVolta,semiconductor,USA,2006.0,65478582.0,6,operating
Signpost,software,USA,2010.0,15000000.0,3,operating
Upaid Systems,mobile,GBR,,1276105.0,1,operating
Vital Therapies,biotech,USA,2003.0,154401216.0,6,operating
Isto Technologies,biotech,USA,1997.0,14082326.0,3,operating
Isagen,cleantech,COL,,140000000.0,1,operating
Sikorsky Aircraft,manufacturing,USA,2007.0,54600000.0,3,operating
Galectin Therapeutics,biotech,USA,2000.0,9514000.0,13,ipo
Biofuelbox,cleantech,USA,2006.0,5200000.0,1,operating
Formotus,software,USA,2005.0,225500.0,1,operating
Pixability,advertising,USA,2008.0,5260157.0,3,operating
Sentillion,software,USA,1998.0,32150000.0,4,acquired
EVOFEM,health,USA,1996.0,25000000.0,1,operating
Whitfield Solar,cleantech,GBR,,4460016.0,1,closed
Marketo,software,USA,2006.0,108400000.0,6,ipo
SupportSpace,software,USA,2006.0,36250000.0,4,operating
Doyenz,enterprise,USA,2007.0,11800159.0,3,operating
Notify Technology,mobile,USA,1994.0,248502.0,1,acquired
ClearViewÂ Audio,manufacturing,USA,2005.0,20245000.0,8,operating
Trunity,education,USA,2009.0,4491500.0,3,ipo
Bonobos,ecommerce,USA,2007.0,74650016.0,6,operating
OpGen,biotech,USA,2002.0,69202964.0,6,operating
Opalis Software,software,CAN,1999.0,8500000.0,1,acquired
Circassia,biotech,GBR,,122801993.0,2,operating
eZelleron,hardware,DEU,,3535200.0,1,operating
New Earth Solutions,cleantech,USA,2002.0,12365937.0,2,operating
Diurnal,biotech,GBR,,1511273.0,2,operating
Electron Database,software,USA,,500000.0,1,operating
PharmMD,health,USA,2006.0,8800000.0,1,operating
GuestSpan,software,USA,2007.0,450000.0,1,operating
Edusoft,other,ISR,1990.0,1000000.0,1,acquired
Hibernater,web,SGP,2008.0,50000.0,1,operating
Olapic,web,USA,2010.0,6000000.0,2,operating
Edmodo,education,USA,2008.0,40000000.0,3,operating
eYeka,software,FRA,2006.0,9340000.0,2,operating
StarStreet,sports,USA,2009.0,2100000.0,3,operating
Voltari,advertising,USA,2001.0,273834120.0,5,ipo
Attentio,analytics,BEL,2004.0,786000.0,1,operating
FlexEnergy,cleantech,USA,2004.0,23700000.0,3,operating
Noovo,web,USA,2008.0,426960.0,1,operating
Acucar Guarani,other,BRA,1976.0,45400000.0,1,closed
Agile Energy,cleantech,USA,2004.0,26040000.0,2,operating
CheckPoint HR,enterprise,USA,2001.0,2500000.0,1,operating
Minggl,network_hosting,USA,2005.0,1000000.0,1,closed
Mindbloom,web,USA,2008.0,3200000.0,2,operating
Netlog,web,BEL,2003.0,6659000.0,1,operating
vpod.tv,enterprise,FRA,2006.0,5100000.0,1,operating
LeanStream Media,software,USA,2009.0,2340000.0,1,closed
Detectent,analytics,USA,,45473.0,2,operating
Palmaz Scientific,medical,USA,2008.0,27113000.0,3,operating
Contractually,software,CAN,2010.0,46178.0,1,operating
AudioMicro,games_video,USA,2008.0,1250000.0,2,operating
Zevez Corporation,software,USA,2003.0,1953038.0,1,operating
Letsgofordinner,hospitality,CAN,2007.0,140000.0,1,operating
Venmo,mobile,USA,2009.0,1200000.0,2,acquired
VoiceBox Technologies,software,USA,2001.0,8267208.0,2,operating
NextIO,hardware,USA,2003.0,49600000.0,4,closed
Boomerang.com,web,USA,2009.0,1560000.0,2,operating
Vendavo,software,USA,2000.0,15000000.0,1,operating
Sinocom Pharmaceutical,biotech,HKG,1997.0,15000000.0,1,operating
Relume Technologies,manufacturing,USA,1994.0,7000000.0,2,acquired
hetras,software,DEU,2007.0,8475000.0,4,operating
D-Wave Systems,semiconductor,CAN,1999.0,66223982.0,6,operating
On-Q-ity,biotech,USA,,31000000.0,2,operating
ActivIdentity,enterprise,USA,1985.0,5422959.0,1,acquired
MoneyExpert,web,GBR,,49673285.0,1,operating
Cellufun,games_video,USA,2005.0,5234076.0,3,operating
NanoGram,nanotech,USA,1996.0,54700000.0,3,operating
Netformx,enterprise,USA,1994.0,12000000.0,1,operating
Xoopit,web,USA,2004.0,6500000.0,2,acquired
BackOffice Associates,enterprise,USA,1996.0,30000000.0,1,operating
INVISION,software,USA,1993.0,44616400.0,4,operating
Vtion Wireless Technology,mobile,DEU,,21000000.0,1,operating
Teranetics,semiconductor,USA,2000.0,52800000.0,3,acquired
Wisair,semiconductor,ISR,2001.0,55833663.0,5,closed
Norstel,semiconductor,SWE,,41806500.0,2,operating
Jiva Technology,web,GBR,2007.0,1000000.0,1,operating
Newport Media,semiconductor,USA,2005.0,66000000.0,3,operating
Yoggie Security Systems,hardware,ISR,2005.0,2800000.0,2,acquired
Daz 3d,games_video,USA,2000.0,4200000.0,1,operating
Closely,software,USA,2009.0,4103845.0,2,operating
NeuroPace,biotech,USA,1997.0,67000000.0,2,operating
Ascenta Therapeutics,biotech,USA,,1800180.0,1,operating
Horizon Pharma,biotech,USA,2005.0,304404982.0,7,ipo
Sonexa Therapeutics,biotech,USA,2007.0,34224981.0,4,operating
Daylight Solutions,biotech,USA,2004.0,31000000.0,4,operating
BetaBrand,ecommerce,USA,2009.0,8204000.0,4,operating
The American Academy,education,USA,2007.0,11900000.0,2,operating
Zeo,analytics,USA,2003.0,26138500.0,5,closed
CitizenNet,advertising,USA,2008.0,799996.0,3,operating
Arrayent,software,USA,2002.0,12638309.0,3,operating
Natcore Technology,cleantech,USA,2009.0,5817465.0,3,operating
Databanq,search,USA,2006.0,5000000.0,1,operating
Acceleron Pharma,biotech,USA,2004.0,111851121.0,6,operating
Xplore Technologies,mobile,USA,1985.0,8070000.0,3,ipo
Quartix,other,GBR,2001.0,23865187.0,1,operating
Reveal Imaging Technologies,security,USA,2002.0,25300000.0,2,acquired
Kobo,ecommerce,CAN,2009.0,15049874.0,3,acquired
R&V,advertising,CHN,,20000000.0,1,closed
My Health Direct,web,USA,2005.0,13033924.0,7,operating
ePAC Technologies,software,USA,1998.0,46000000.0,2,operating
EPAC Software Technologies,enterprise,USA,,20000000.0,1,operating
Ophthotech,biotech,USA,2007.0,205000000.0,3,operating
eRepublik,games_video,ESP,2007.0,3884570.0,3,operating
LegiTime Technologies,messaging,USA,2005.0,4000000.0,2,closed
Melodeo,games_video,USA,,7900000.0,1,acquired
Nasuni,enterprise,USA,2009.0,43000000.0,3,operating
Reality Digital,software,USA,2003.0,8300000.0,2,operating
Argyle Security,security,USA,1976.0,10450000.0,1,ipo
ClearPoint Learning Systems,software,USA,2001.0,6900000.0,2,operating
Mobango,games_video,GBR,2006.0,9575858.0,2,operating
Integrys AssetPoint,software,USA,2002.0,5500000.0,1,operating
Grapeshot,software,GBR,1992.0,2445506.0,1,operating
CiraNova,hardware,USA,2002.0,17797546.0,3,acquired
Spongecell,advertising,USA,2006.0,10000000.0,2,operating
Panopto,enterprise,USA,2007.0,8063806.0,3,operating
BillGuard,security,USA,2010.0,13000000.0,2,operating
Forte Netservices,enterprise,FIN,2000.0,5120000.0,1,operating
ByAllAccounts,finance,USA,1999.0,10000000.0,2,operating
Q-Layer,software,BEL,2005.0,10669070.0,2,acquired
Elonics,semiconductor,GBR,2003.0,13500000.0,2,closed
Peak8 Partners,software,USA,2004.0,5000000.0,1,operating
Arctic Silicon Devices,semiconductor,NOR,,5294000.0,2,acquired
BuyWithMe,ecommerce,USA,2009.0,36500000.0,4,acquired
Emulis,enterprise,FRA,2002.0,4350000.0,1,operating
Proficiency,software,USA,1998.0,9250000.0,2,operating
VipVenta,ecommerce,ESP,2006.0,4040000.0,1,operating
Odotech,other,CAN,1998.0,4020000.0,1,operating
JNJ Mobile,mobile,USA,2005.0,7500000.0,2,operating
